PC1,PC2,popularity
1.9774010502005979,0.056427950196604224,29
1.982704115722822,-0.11045316964413922,39
0.9758156981516211,-0.3643632533399983,25
1.982704115722822,-0.11045316964413922,39
2.296872100627456,-1.3434856240388175,13
0.8806877637634154,-0.12625237961358224,35
-0.4772696448905634,-2.2981506526022866,37
0.7381481573932013,0.3199700838194481,29
1.7357036023649222,1.3625126044041458,19
1.7357036023649222,1.3625126044041458,19
0.2981894140823273,-0.11883932184846802,34
0.8806877637634154,-0.12625237961358224,35
0.8806877637634154,-0.12625237961358224,35
1.3893331457475901,-0.3100957882648663,53
1.5712762221515548,-0.17303548804351235,30
1.996818845266123,0.08435527359353025,28
0.9758156981516211,-0.3643632533399983,25
1.5712762221515548,-0.17303548804351235,30
2.075902425612116,0.21731561458195955,30
-0.14786712011670147,0.024465195971074664,27
1.996818845266123,0.08435527359353025,28
0.6235690565831231,1.4452425897837027,32
1.5712762221515548,-0.17303548804351235,30
1.640613143515101,0.01895712606592127,18
-1.1511520362068894,-0.6640503363047408,19
1.3893331457475901,-0.3100957882648663,53
2.094600439762901,-1.6383064214121767,66
1.7736079766053292,-1.1062358268552723,40
1.640613143515101,0.01895712606592127,18
0.6549743675571684,-0.778643099775925,41
0.6549743675571684,-0.778643099775925,41
0.019705413993751877,-2.164144182760741,39
0.04991703318053357,-0.5083578696328293,27
1.2589230128764057,1.1968662599162045,16
-0.3204071701848339,-2.2232932480180114,20
2.547015027110879,-0.015814151235627825,67
1.0567567116225618,-1.125977932068469,29
1.1262136263674507,-1.243870738562916,26
1.4696691797311958,-0.8903714025245595,40
1.996818845266123,0.08435527359353025,28
-0.13542907905862114,1.1553879316164757,25
1.4228085971901716,-0.05566326061688843,17
-0.01770424175295166,-1.657343821306949,19
2.22431333788512,-1.5391799299085422,26
-0.7638944164746256,-2.5102194125555966,47
-0.7638944164746256,-2.5102194125555966,47
-2.6853366259727376,0.7562692778292234,9
1.8246913626662538,1.1884892519388301,29
1.8246913626662538,1.1884892519388301,29
-1.1971918068358236,-0.10394440259528927,18
0.17629123023639603,0.3032293729776161,32
2.547015027110879,-0.015814151235627825,67
-0.5001051131885584,-0.527287706025019,25
1.0206473311814521,0.6936037747589157,36
-0.9321256699816921,-0.20420909680203428,47
1.926978616388843,1.5504830520125543,17
0.5642550940729743,-0.1530745666142596,41
0.9328087785783896,-0.9796995114060255,69
-0.9321256699816921,-0.20420909680203428,47
-0.21934486934773323,-1.3601406793115915,64
1.3241072257766524,-1.5323001611619733,14
-0.2567222209432241,0.09144279818826219,36
0.9309152478705047,-1.0913832399345202,51
1.7736079766053292,-1.1062358268552723,40
0.2049086739714831,2.0794048184525433,23
1.4765023905605947,-0.09011653068883489,25
-0.25847312529311056,0.9845982423432156,39
-0.7622458782478673,0.09966997109889851,20
1.4288477592005986,0.5535139047458829,36
1.7762796322810666,-0.1768488691102173,28
-0.17426992593724083,-0.597432903736929,17
-0.05915899386035501,-0.6721363767080246,34
0.8445096525952374,-0.8767288502795197,41
-10.164444981242653,0.427315951455561,16
-1.1658965204397762,-0.3127201252470182,22
-0.7763690368505867,-0.30875514040766167,61
-2.3256914117625627,0.4931189013850096,22
-0.04517080061378353,0.4019986774485451,46
0.841965586822768,-1.8156767792311195,55
-0.868231064226012,0.6199543559829092,44
-0.2486526003988153,1.4753869731956917,75
0.8242340966832681,-1.5883284942883054,26
-1.4491798257845478,0.8029356489999067,11
